,dataset,rep,fold,score
367,nBag_50_nFeat_2_nInsPerBag_2,2,8,-1.092444131266358
368,nBag_50_nFeat_2_nInsPerBag_2,2,9,4.3982683982683985
369,nBag_50_nFeat_2_nInsPerBag_2,2,10,6.980047689178762
370,nBag_50_nFeat_2_nInsPerBag_2,3,1,-5.004941356073546
371,nBag_50_nFeat_2_nInsPerBag_2,3,2,1.268363546262549
372,nBag_50_nFeat_2_nInsPerBag_2,3,3,-1.583743457542379
373,nBag_50_nFeat_2_nInsPerBag_2,3,4,21.502449818239306
374,nBag_50_nFeat_2_nInsPerBag_2,3,5,3.567169466009387
375,nBag_50_nFeat_2_nInsPerBag_2,3,6,-3.706144136368541
376,nBag_50_nFeat_2_nInsPerBag_2,3,7,-1.1930604118104118
377,nBag_50_nFeat_2_nInsPerBag_2,3,8,-1.169262874231818
378,nBag_50_nFeat_2_nInsPerBag_2,3,9,-1.526358557643474
379,nBag_50_nFeat_2_nInsPerBag_2,3,10,-15.582210242587617
380,nBag_50_nFeat_2_nInsPerBag_2,4,1,-4.2133232087197925
381,nBag_50_nFeat_2_nInsPerBag_2,4,2,-1.7340015635470183
382,nBag_50_nFeat_2_nInsPerBag_2,4,3,-3.021531701192718
383,nBag_50_nFeat_2_nInsPerBag_2,4,4,-2.2190581998206835
384,nBag_50_nFeat_2_nInsPerBag_2,4,5,3.544624819624818
385,nBag_50_nFeat_2_nInsPerBag_2,4,6,1.8066222805252061
386,nBag_50_nFeat_2_nInsPerBag_2,4,7,-1.544509386051544
387,nBag_50_nFeat_2_nInsPerBag_2,4,8,2.0865191146881292
388,nBag_50_nFeat_2_nInsPerBag_2,4,9,1.5443977217104974
389,nBag_50_nFeat_2_nInsPerBag_2,4,10,-1.2604638397145602
390,nBag_50_nFeat_2_nInsPerBag_2,5,1,-3.418134872417983
391,nBag_50_nFeat_2_nInsPerBag_2,5,2,3.368678629690049
392,nBag_50_nFeat_2_nInsPerBag_2,5,3,-2.921436148510812
393,nBag_50_nFeat_2_nInsPerBag_2,5,4,-4.254915906618693
394,nBag_50_nFeat_2_nInsPerBag_2,5,5,-1.985069935564985
395,nBag_50_nFeat_2_nInsPerBag_2,5,6,-3.590046119457885
396,nBag_50_nFeat_2_nInsPerBag_2,5,7,3.4548051108002475
397,nBag_50_nFeat_2_nInsPerBag_2,5,8,2.167358444211697
398,nBag_50_nFeat_2_nInsPerBag_2,5,9,-3.8880602708373067
399,nBag_50_nFeat_2_nInsPerBag_2,5,10,-77.17508813161002
400,nBag_50_nFeat_5_nInsPerBag_10,1,1,-4.4811286583598955
401,nBag_50_nFeat_5_nInsPerBag_10,1,2,28.050381679389286
402,nBag_50_nFeat_5_nInsPerBag_10,1,3,2.2837061625054123
403,nBag_50_nFeat_5_nInsPerBag_10,1,4,-1.4620581518219313
404,nBag_50_nFeat_5_nInsPerBag_10,1,5,1.5769085105231835
405,nBag_50_nFeat_5_nInsPerBag_10,1,6,-2.6046897393875112
406,nBag_50_nFeat_5_nInsPerBag_10,1,7,-4.1395230419353215
407,nBag_50_nFeat_5_nInsPerBag_10,1,8,-44.60251134325222
408,nBag_50_nFeat_5_nInsPerBag_10,1,9,17.36613756613757
409,nBag_50_nFeat_5_nInsPerBag_10,1,10,1.2796665932804268
410,nBag_50_nFeat_5_nInsPerBag_10,2,1,1.0768329804148182
411,nBag_50_nFeat_5_nInsPerBag_10,2,2,-4.099683533849985
412,nBag_50_nFeat_5_nInsPerBag_10,2,3,13.409495772946864
413,nBag_50_nFeat_5_nInsPerBag_10,2,4,2.0764476268412437
414,nBag_50_nFeat_5_nInsPerBag_10,2,5,-2.4690222828558435
415,nBag_50_nFeat_5_nInsPerBag_10,2,6,-2.447686116700201
416,nBag_50_nFeat_5_nInsPerBag_10,2,7,-1.1942169781153373
417,nBag_50_nFeat_5_nInsPerBag_10,2,8,1.6832326790806909
418,nBag_50_nFeat_5_nInsPerBag_10,2,9,7.2611164122137435
419,nBag_50_nFeat_5_nInsPerBag_10,2,10,-5.42526433495166
420,nBag_50_nFeat_5_nInsPerBag_10,3,1,-0.9734648741573468
421,nBag_50_nFeat_5_nInsPerBag_10,3,2,4.025603654426397
422,nBag_50_nFeat_5_nInsPerBag_10,3,3,4.803836454586797
423,nBag_50_nFeat_5_nInsPerBag_10,3,4,0.86808222742649
424,nBag_50_nFeat_5_nInsPerBag_10,3,5,1.0082786116322702
425,nBag_50_nFeat_5_nInsPerBag_10,3,6,-48.97847358121327
426,nBag_50_nFeat_5_nInsPerBag_10,3,7,-3.2038481356567354
427,nBag_50_nFeat_5_nInsPerBag_10,3,8,3.2934405308831027
428,nBag_50_nFeat_5_nInsPerBag_10,3,9,1.7442022301423992
429,nBag_50_nFeat_5_nInsPerBag_10,3,10,-1.284860918858348
430,nBag_50_nFeat_5_nInsPerBag_10,4,1,2.245367899916993
431,nBag_50_nFeat_5_nInsPerBag_10,4,2,2.3140495867768593
432,nBag_50_nFeat_5_nInsPerBag_10,4,3,-1.7058259725615488
433,nBag_50_nFeat_5_nInsPerBag_10,4,4,-2.1115567901985215
434,nBag_50_nFeat_5_nInsPerBag_10,4,5,-11.189894664159372
435,nBag_50_nFeat_5_nInsPerBag_10,4,6,-1.5360888805197246
436,nBag_50_nFeat_5_nInsPerBag_10,4,7,1.5633266647071653
437,nBag_50_nFeat_5_nInsPerBag_10,4,8,1.2516423070878515
438,nBag_50_nFeat_5_nInsPerBag_10,4,9,-1.2532886564236678
439,nBag_50_nFeat_5_nInsPerBag_10,4,10,163.08703155818594
440,nBag_50_nFeat_5_nInsPerBag_10,5,1,2.300086208624872
441,nBag_50_nFeat_5_nInsPerBag_10,5,2,3.0315205090032133
442,nBag_50_nFeat_5_nInsPerBag_10,5,3,-1.278302361722153
443,nBag_50_nFeat_5_nInsPerBag_10,5,4,2.4123073217726394
444,nBag_50_nFeat_5_nInsPerBag_10,5,5,2.6827776333865523
445,nBag_50_nFeat_5_nInsPerBag_10,5,6,2.537242405917105
446,nBag_50_nFeat_5_nInsPerBag_10,5,7,-1.1963203656652581
447,nBag_50_nFeat_5_nInsPerBag_10,5,8,1.8415815324165037
448,nBag_50_nFeat_5_nInsPerBag_10,5,9,2.2933384009398115
449,nBag_50_nFeat_5_nInsPerBag_10,5,10,-2.184897611909199
450,nBag_50_nFeat_5_nInsPerBag_5,1,1,-1.9938487584650115
451,nBag_50_nFeat_5_nInsPerBag_5,1,2,-6.774273037813956
452,nBag_50_nFeat_5_nInsPerBag_5,1,3,4.858879042011141
453,nBag_50_nFeat_5_nInsPerBag_5,1,4,-2.308434240309729
454,nBag_50_nFeat_5_nInsPerBag_5,1,5,-1.6729386400760868
455,nBag_50_nFeat_5_nInsPerBag_5,1,6,11.501467505241095
456,nBag_50_nFeat_5_nInsPerBag_5,1,7,-4.916314906587139
457,nBag_50_nFeat_5_nInsPerBag_5,1,8,-1.3131307773905136
458,nBag_50_nFeat_5_nInsPerBag_5,1,9,4.846922088541058
459,nBag_50_nFeat_5_nInsPerBag_5,1,10,2.2489653135441476
460,nBag_50_nFeat_5_nInsPerBag_5,2,1,2.140913247974915
461,nBag_50_nFeat_5_nInsPerBag_5,2,2,-2.4718488539231793
462,nBag_50_nFeat_5_nInsPerBag_5,2,3,-5.228865481544079
463,nBag_50_nFeat_5_nInsPerBag_5,2,4,1.0895665051157781
464,nBag_50_nFeat_5_nInsPerBag_5,2,5,13.532533134095639
465,nBag_50_nFeat_5_nInsPerBag_5,2,6,-3.401087682098402
466,nBag_50_nFeat_5_nInsPerBag_5,2,7,-2.63348417541966
467,nBag_50_nFeat_5_nInsPerBag_5,2,8,7.069605725087769
468,nBag_50_nFeat_5_nInsPerBag_5,2,9,-5.734406605317115
469,nBag_50_nFeat_5_nInsPerBag_5,2,10,-1.2308672302727002
470,nBag_50_nFeat_5_nInsPerBag_5,3,1,2.5735959267013
471,nBag_50_nFeat_5_nInsPerBag_5,3,2,-1.3086278178471196
472,nBag_50_nFeat_5_nInsPerBag_5,3,3,2.8596265240815004
473,nBag_50_nFeat_5_nInsPerBag_5,3,4,4.525873400207541
474,nBag_50_nFeat_5_nInsPerBag_5,3,5,-1.853696363949681
475,nBag_50_nFeat_5_nInsPerBag_5,3,6,18.505855665752268
476,nBag_50_nFeat_5_nInsPerBag_5,3,7,2.7660803127221043
477,nBag_50_nFeat_5_nInsPerBag_5,3,8,-1.6314137259147001
478,nBag_50_nFeat_5_nInsPerBag_5,3,9,-0.9525281966008383
479,nBag_50_nFeat_5_nInsPerBag_5,3,10,2.8032219211080993
480,nBag_50_nFeat_5_nInsPerBag_5,4,1,5.847118980875389
481,nBag_50_nFeat_5_nInsPerBag_5,4,2,-2.0684191767372107
482,nBag_50_nFeat_5_nInsPerBag_5,4,3,-1.50362973700065
483,nBag_50_nFeat_5_nInsPerBag_5,4,4,-1.4202298190567988
484,nBag_50_nFeat_5_nInsPerBag_5,4,5,1.5634407801682422
485,nBag_50_nFeat_5_nInsPerBag_5,4,6,4.324453663476302
486,nBag_50_nFeat_5_nInsPerBag_5,4,7,-1.8207690393230465
487,nBag_50_nFeat_5_nInsPerBag_5,4,8,-6.303280630070468
488,nBag_50_nFeat_5_nInsPerBag_5,4,9,1.430271434694388
489,nBag_50_nFeat_5_nInsPerBag_5,4,10,-3.737025561580171
490,nBag_50_nFeat_5_nInsPerBag_5,5,1,-1.8016636054031299
491,nBag_50_nFeat_5_nInsPerBag_5,5,2,-4.986492990327739
492,nBag_50_nFeat_5_nInsPerBag_5,5,3,1.5785767254621537
493,nBag_50_nFeat_5_nInsPerBag_5,5,4,3.10953168788196
494,nBag_50_nFeat_5_nInsPerBag_5,5,5,7.275238656665244
495,nBag_50_nFeat_5_nInsPerBag_5,5,6,-6.826689668673224
496,nBag_50_nFeat_5_nInsPerBag_5,5,7,-2.9832367669338153
497,nBag_50_nFeat_5_nInsPerBag_5,5,8,-1.5354745925215731
498,nBag_50_nFeat_5_nInsPerBag_5,5,9,8.00326063328744
499,nBag_50_nFeat_5_nInsPerBag_5,5,10,-2.5676183738440543
500,nBag_25_nFeat_10_nInsPerBag_5,1,1,3.045040485829959
501,nBag_25_nFeat_10_nInsPerBag_5,1,2,3.4901098901098897
502,nBag_25_nFeat_10_nInsPerBag_5,1,3,0.9815358040525864
503,nBag_25_nFeat_10_nInsPerBag_5,1,4,1.7912382600098868
504,nBag_25_nFeat_10_nInsPerBag_5,1,5,2.322557077625572
505,nBag_25_nFeat_10_nInsPerBag_5,1,6,-1.5499009512804112
506,nBag_25_nFeat_10_nInsPerBag_5,1,7,1.6248366013071898
507,nBag_25_nFeat_10_nInsPerBag_5,1,8,0.8191650068796966
508,nBag_25_nFeat_10_nInsPerBag_5,1,9,-2.3816078921611377
509,nBag_25_nFeat_10_nInsPerBag_5,1,10,-2.6564333342235753
510,nBag_25_nFeat_10_nInsPerBag_5,2,1,3.3355492244381146
511,nBag_25_nFeat_10_nInsPerBag_5,2,2,0.69488471344529
512,nBag_25_nFeat_10_nInsPerBag_5,2,3,-4.202415359207267
513,nBag_25_nFeat_10_nInsPerBag_5,2,4,3.2717631522207853
514,nBag_25_nFeat_10_nInsPerBag_5,2,5,-2.663990620590982
515,nBag_25_nFeat_10_nInsPerBag_5,2,6,1.9077520965432602
516,nBag_25_nFeat_10_nInsPerBag_5,2,7,2.540605478135512
517,nBag_25_nFeat_10_nInsPerBag_5,2,8,1.7565860766767916
518,nBag_25_nFeat_10_nInsPerBag_5,2,9,-32.19497487437186
519,nBag_25_nFeat_10_nInsPerBag_5,2,10,15.058823529411766
520,nBag_25_nFeat_10_nInsPerBag_5,3,1,2.0022872340425533
521,nBag_25_nFeat_10_nInsPerBag_5,3,2,1.6198363135642526
522,nBag_25_nFeat_10_nInsPerBag_5,3,3,1.4376338313247066
523,nBag_25_nFeat_10_nInsPerBag_5,3,4,-3.34300518134715
524,nBag_25_nFeat_10_nInsPerBag_5,3,5,4.815931788576166
525,nBag_25_nFeat_10_nInsPerBag_5,3,6,-1.705956559894691
526,nBag_25_nFeat_10_nInsPerBag_5,3,7,0.6929234558544904
527,nBag_25_nFeat_10_nInsPerBag_5,3,8,0.469249709137152
528,nBag_25_nFeat_10_nInsPerBag_5,3,9,0.833561331509348
529,nBag_25_nFeat_10_nInsPerBag_5,3,10,-1.1126006699451212
530,nBag_25_nFeat_10_nInsPerBag_5,4,1,7.769659377628258
531,nBag_25_nFeat_10_nInsPerBag_5,4,2,1.2161918905539801
532,nBag_25_nFeat_10_nInsPerBag_5,4,3,3.5640189685832833
533,nBag_25_nFeat_10_nInsPerBag_5,4,4,0.5413925438596491
534,nBag_25_nFeat_10_nInsPerBag_5,4,5,-1.603258097742932
535,nBag_25_nFeat_10_nInsPerBag_5,4,6,2.140574282147316
536,nBag_25_nFeat_10_nInsPerBag_5,4,7,0.7257555254848895
537,nBag_25_nFeat_10_nInsPerBag_5,4,8,1.969551282051281
538,nBag_25_nFeat_10_nInsPerBag_5,4,9,3.467507602207457
539,nBag_25_nFeat_10_nInsPerBag_5,4,10,1.7361653272101034
540,nBag_25_nFeat_10_nInsPerBag_5,5,1,1.2473665730337085
541,nBag_25_nFeat_10_nInsPerBag_5,5,2,1.1353540068263368
542,nBag_25_nFeat_10_nInsPerBag_5,5,3,0.9456069546749826
543,nBag_25_nFeat_10_nInsPerBag_5,5,4,-1.634071377363159
544,nBag_25_nFeat_10_nInsPerBag_5,5,5,-3.466617721286652
545,nBag_25_nFeat_10_nInsPerBag_5,5,6,2.8759508484493863
546,nBag_25_nFeat_10_nInsPerBag_5,5,7,1.5641423357664233
547,nBag_25_nFeat_10_nInsPerBag_5,5,8,14.202268431001887
548,nBag_25_nFeat_10_nInsPerBag_5,5,9,0.8197085700172883
549,nBag_25_nFeat_10_nInsPerBag_5,5,10,3.4629835619824507
550,nBag_25_nFeat_2_nInsPerBag_5,1,1,1.5265212491951066
551,nBag_25_nFeat_2_nInsPerBag_5,1,2,-1.1118971550281456
552,nBag_25_nFeat_2_nInsPerBag_5,1,3,1.4156573635246619
553,nBag_25_nFeat_2_nInsPerBag_5,1,4,-43.439814814814795
554,nBag_25_nFeat_2_nInsPerBag_5,1,5,-5.03656982670744
555,nBag_25_nFeat_2_nInsPerBag_5,1,6,2.2766798418972334
556,nBag_25_nFeat_2_nInsPerBag_5,1,7,-5.9517493638676875
557,nBag_25_nFeat_2_nInsPerBag_5,1,8,1.4455102753867168
558,nBag_25_nFeat_2_nInsPerBag_5,1,9,-0.8553010768997421
559,nBag_25_nFeat_2_nInsPerBag_5,1,10,-2.784114052953157
560,nBag_25_nFeat_2_nInsPerBag_5,2,1,1.3824808306928384
561,nBag_25_nFeat_2_nInsPerBag_5,2,2,-7.034690415606443
562,nBag_25_nFeat_2_nInsPerBag_5,2,3,-1.630169786678276
563,nBag_25_nFeat_2_nInsPerBag_5,2,4,-6.061243290875589
564,nBag_25_nFeat_2_nInsPerBag_5,2,5,-3.313608374384235
565,nBag_25_nFeat_2_nInsPerBag_5,2,6,-0.7651186790505677
566,nBag_25_nFeat_2_nInsPerBag_5,2,7,1.2749770271554868
567,nBag_25_nFeat_2_nInsPerBag_5,2,8,1.451410841821801
568,nBag_25_nFeat_2_nInsPerBag_5,2,9,1.3244134078212288
569,nBag_25_nFeat_2_nInsPerBag_5,2,10,-0.9187014525061827
570,nBag_25_nFeat_2_nInsPerBag_5,3,1,-0.9540257265364461
571,nBag_25_nFeat_2_nInsPerBag_5,3,2,-3.0303927042620513
572,nBag_25_nFeat_2_nInsPerBag_5,3,3,0.844865718799368
573,nBag_25_nFeat_2_nInsPerBag_5,3,4,1.6796945193171604
574,nBag_25_nFeat_2_nInsPerBag_5,3,5,1.6760865913072696
575,nBag_25_nFeat_2_nInsPerBag_5,3,6,-4.677526913875598
576,nBag_25_nFeat_2_nInsPerBag_5,3,7,1.3244134078212288
577,nBag_25_nFeat_2_nInsPerBag_5,3,8,-0.8140495867768592
578,nBag_25_nFeat_2_nInsPerBag_5,3,9,0.9236125624056657
579,nBag_25_nFeat_2_nInsPerBag_5,3,10,-0.8704976056631271
580,nBag_25_nFeat_2_nInsPerBag_5,4,1,1.704170557111734
581,nBag_25_nFeat_2_nInsPerBag_5,4,2,-1.5006545573555887
582,nBag_25_nFeat_2_nInsPerBag_5,4,3,-0.9396694214876036
583,nBag_25_nFeat_2_nInsPerBag_5,4,4,2.4235362318840576
584,nBag_25_nFeat_2_nInsPerBag_5,4,5,1.0066955858993807
585,nBag_25_nFeat_2_nInsPerBag_5,4,6,-4.110059171597634
586,nBag_25_nFeat_2_nInsPerBag_5,4,7,-0.8761270174012555
587,nBag_25_nFeat_2_nInsPerBag_5,4,8,1.2524961597542246
588,nBag_25_nFeat_2_nInsPerBag_5,4,9,1.376838048879424
589,nBag_25_nFeat_2_nInsPerBag_5,4,10,-0.8611984506721349
590,nBag_25_nFeat_2_nInsPerBag_5,5,1,1.390747406309549
591,nBag_25_nFeat_2_nInsPerBag_5,5,2,-10.893120393120386
592,nBag_25_nFeat_2_nInsPerBag_5,5,3,-0.8894840345702012
593,nBag_25_nFeat_2_nInsPerBag_5,5,4,8.75899208496143
594,nBag_25_nFeat_2_nInsPerBag_5,5,5,2.8146167557932253
595,nBag_25_nFeat_2_nInsPerBag_5,5,6,1.8056128765992567
596,nBag_25_nFeat_2_nInsPerBag_5,5,7,4.550259067357511
597,nBag_25_nFeat_2_nInsPerBag_5,5,8,-2.544520547945205
598,nBag_25_nFeat_2_nInsPerBag_5,5,9,-1.3745551601423491
599,nBag_25_nFeat_2_nInsPerBag_5,5,10,-1.4313063063063063
600,nBag_25_nFeat_5_nInsPerBag_5,1,1,-10.218847915160278
601,nBag_25_nFeat_5_nInsPerBag_5,1,2,-4.176827336501472
602,nBag_25_nFeat_5_nInsPerBag_5,1,3,1.833213429256594
603,nBag_25_nFeat_5_nInsPerBag_5,1,4,-1.4822918564401533
604,nBag_25_nFeat_5_nInsPerBag_5,1,5,-3.448110514898962
605,nBag_25_nFeat_5_nInsPerBag_5,1,6,1.5949748743718595
606,nBag_25_nFeat_5_nInsPerBag_5,1,7,-4.729663558086435
607,nBag_25_nFeat_5_nInsPerBag_5,1,8,0.7837653478854025
608,nBag_25_nFeat_5_nInsPerBag_5,1,9,1.1559354063173355
609,nBag_25_nFeat_5_nInsPerBag_5,1,10,-4.463684654406306
610,nBag_25_nFeat_5_nInsPerBag_5,2,1,-2.337831603229527
611,nBag_25_nFeat_5_nInsPerBag_5,2,2,1.3425356906495227
612,nBag_25_nFeat_5_nInsPerBag_5,2,3,1.471273414135054
613,nBag_25_nFeat_5_nInsPerBag_5,2,4,-1.3690745802420932
614,nBag_25_nFeat_5_nInsPerBag_5,2,5,11.402173913043486
615,nBag_25_nFeat_5_nInsPerBag_5,2,6,-1.3012018741087799
616,nBag_25_nFeat_5_nInsPerBag_5,2,7,1.5486527991065195
617,nBag_25_nFeat_5_nInsPerBag_5,2,8,-1.8433104350670588
618,nBag_25_nFeat_5_nInsPerBag_5,2,9,2.432390703721762
619,nBag_25_nFeat_5_nInsPerBag_5,2,10,-1.348981077147016
620,nBag_25_nFeat_5_nInsPerBag_5,3,1,0.9209422394320751
621,nBag_25_nFeat_5_nInsPerBag_5,3,2,4.221354006754684
622,nBag_25_nFeat_5_nInsPerBag_5,3,3,4.084069505239423
623,nBag_25_nFeat_5_nInsPerBag_5,3,4,-3.507893250494211
624,nBag_25_nFeat_5_nInsPerBag_5,3,5,3.9091263650546
625,nBag_25_nFeat_5_nInsPerBag_5,3,6,3.441406250000001
626,nBag_25_nFeat_5_nInsPerBag_5,3,7,0.6315789473684211
627,nBag_25_nFeat_5_nInsPerBag_5,3,8,-1.056363686498709
628,nBag_25_nFeat_5_nInsPerBag_5,3,9,2.5988938583180254
629,nBag_25_nFeat_5_nInsPerBag_5,3,10,-1.9490467068053274
630,nBag_25_nFeat_5_nInsPerBag_5,4,1,-5.232936282851202
631,nBag_25_nFeat_5_nInsPerBag_5,4,2,-1.0794700431059796
632,nBag_25_nFeat_5_nInsPerBag_5,4,3,-2.163700757685721
633,nBag_25_nFeat_5_nInsPerBag_5,4,4,0.8515959589930312
634,nBag_25_nFeat_5_nInsPerBag_5,4,5,0.9096709599687761
635,nBag_25_nFeat_5_nInsPerBag_5,4,6,-0.7670834889746645
636,nBag_25_nFeat_5_nInsPerBag_5,4,7,-2.168658088235294
637,nBag_25_nFeat_5_nInsPerBag_5,4,8,-2.990733590733591
638,nBag_25_nFeat_5_nInsPerBag_5,4,9,1.1993942783701448
639,nBag_25_nFeat_5_nInsPerBag_5,4,10,-1.8574956779451721
640,nBag_25_nFeat_5_nInsPerBag_5,5,1,-4.16766672381279
641,nBag_25_nFeat_5_nInsPerBag_5,5,2,142.75958815958802
642,nBag_25_nFeat_5_nInsPerBag_5,5,3,-3.2921055817895617
643,nBag_25_nFeat_5_nInsPerBag_5,5,4,-1.3526002099040026
644,nBag_25_nFeat_5_nInsPerBag_5,5,5,2.1635618972123125
645,nBag_25_nFeat_5_nInsPerBag_5,5,6,1.2761203933949878
646,nBag_25_nFeat_5_nInsPerBag_5,5,7,-1.1803392900686245
647,nBag_25_nFeat_5_nInsPerBag_5,5,8,1.3446784121600401
648,nBag_25_nFeat_5_nInsPerBag_5,5,9,-2.3939331689947956
649,nBag_25_nFeat_5_nInsPerBag_5,5,10,10.65282325692836
650,nBag_25_nFeat_10_nInsPerBag_10,1,1,-2.817401551810444
651,nBag_25_nFeat_10_nInsPerBag_10,1,2,8.732652490207048
652,nBag_25_nFeat_10_nInsPerBag_10,1,3,-1.0095207414097596
653,nBag_25_nFeat_10_nInsPerBag_10,1,4,-10.408809700569169
654,nBag_25_nFeat_10_nInsPerBag_10,1,5,1.4458732330141362
655,nBag_25_nFeat_10_nInsPerBag_10,1,6,1.5197660847005603
656,nBag_25_nFeat_10_nInsPerBag_10,1,7,-1.1991111575460671
657,nBag_25_nFeat_10_nInsPerBag_10,1,8,0.56947017413857
658,nBag_25_nFeat_10_nInsPerBag_10,1,9,-0.6994621955077507
659,nBag_25_nFeat_10_nInsPerBag_10,1,10,-2.066064710308503
660,nBag_25_nFeat_10_nInsPerBag_10,2,1,-1.5654110735913829
661,nBag_25_nFeat_10_nInsPerBag_10,2,2,-34.18494809688591
662,nBag_25_nFeat_10_nInsPerBag_10,2,3,1.906079282301886
663,nBag_25_nFeat_10_nInsPerBag_10,2,4,0.8073629814039454
664,nBag_25_nFeat_10_nInsPerBag_10,2,5,4.097053175375963
665,nBag_25_nFeat_10_nInsPerBag_10,2,6,-0.19326990838618738
666,nBag_25_nFeat_10_nInsPerBag_10,2,7,-1.0998494471888967
667,nBag_25_nFeat_10_nInsPerBag_10,2,8,-1.2381109228935316
668,nBag_25_nFeat_10_nInsPerBag_10,2,9,-1.0175688509021843
669,nBag_25_nFeat_10_nInsPerBag_10,2,10,0.9675387363809266
670,nBag_25_nFeat_10_nInsPerBag_10,3,1,-6.899321857068336
671,nBag_25_nFeat_10_nInsPerBag_10,3,2,4.785714285714286
672,nBag_25_nFeat_10_nInsPerBag_10,3,3,1.4282318422167484
673,nBag_25_nFeat_10_nInsPerBag_10,3,4,-8.885955555555554
674,nBag_25_nFeat_10_nInsPerBag_10,3,5,-1.1589578762988282
675,nBag_25_nFeat_10_nInsPerBag_10,3,6,-1.9816276817421408
676,nBag_25_nFeat_10_nInsPerBag_10,3,7,0.7393498908997564
677,nBag_25_nFeat_10_nInsPerBag_10,3,8,8.348884381338735
678,nBag_25_nFeat_10_nInsPerBag_10,3,9,-0.8600219860754854
679,nBag_25_nFeat_10_nInsPerBag_10,3,10,-3.688978585043165
680,nBag_25_nFeat_10_nInsPerBag_10,4,1,-0.5102607622280514
681,nBag_25_nFeat_10_nInsPerBag_10,4,2,-1.5622721598002494
682,nBag_25_nFeat_10_nInsPerBag_10,4,3,9.817979928934992
683,nBag_25_nFeat_10_nInsPerBag_10,4,4,3.0458886559515497
684,nBag_25_nFeat_10_nInsPerBag_10,4,5,-1.9493381512032517
685,nBag_25_nFeat_10_nInsPerBag_10,4,6,0.6669428167306525
686,nBag_25_nFeat_10_nInsPerBag_10,4,7,-1.561470355825871
687,nBag_25_nFeat_10_nInsPerBag_10,4,8,1.382796798899169
688,nBag_25_nFeat_10_nInsPerBag_10,4,9,3.526910156529198
689,nBag_25_nFeat_10_nInsPerBag_10,4,10,2.39830181397144
690,nBag_25_nFeat_10_nInsPerBag_10,5,1,6.653245392029042
691,nBag_25_nFeat_10_nInsPerBag_10,5,2,-20.059375637624953
692,nBag_25_nFeat_10_nInsPerBag_10,5,3,2.050050016672224
693,nBag_25_nFeat_10_nInsPerBag_10,5,4,15.231942789034564
694,nBag_25_nFeat_10_nInsPerBag_10,5,5,3.1729391065528034
695,nBag_25_nFeat_10_nInsPerBag_10,5,6,-1.407705526690882
696,nBag_25_nFeat_10_nInsPerBag_10,5,7,-0.8877790834312572
697,nBag_25_nFeat_10_nInsPerBag_10,5,8,3.0751547303271445
698,nBag_25_nFeat_10_nInsPerBag_10,5,9,1.6915497163332334
699,nBag_25_nFeat_10_nInsPerBag_10,5,10,-0.5933046205176328
700,nBag_50_nFeat_2_nInsPerBag_5,1,1,-3.140324050882394
701,nBag_50_nFeat_2_nInsPerBag_5,1,2,-1.469166732423262
702,nBag_50_nFeat_2_nInsPerBag_5,1,3,7.191825541916948
703,nBag_50_nFeat_2_nInsPerBag_5,1,4,-7.284647171010804
704,nBag_50_nFeat_2_nInsPerBag_5,1,5,3.3372529964366695
705,nBag_50_nFeat_2_nInsPerBag_5,1,6,-9.987063492063488
706,nBag_50_nFeat_2_nInsPerBag_5,1,7,108.58478513356607
707,nBag_50_nFeat_2_nInsPerBag_5,1,8,3.0189774983454662
708,nBag_50_nFeat_2_nInsPerBag_5,1,9,-15.973382454524533
709,nBag_50_nFeat_2_nInsPerBag_5,1,10,5.191937587121725
710,nBag_50_nFeat_2_nInsPerBag_5,2,1,472.88327526132207
711,nBag_50_nFeat_2_nInsPerBag_5,2,2,3.0801004919920443
712,nBag_50_nFeat_2_nInsPerBag_5,2,3,-47.6477532139854
713,nBag_50_nFeat_2_nInsPerBag_5,2,4,-2.773442758763527
714,nBag_50_nFeat_2_nInsPerBag_5,2,5,2.535404445178881
715,nBag_50_nFeat_2_nInsPerBag_5,2,6,-4.266873472457228
716,nBag_50_nFeat_2_nInsPerBag_5,2,7,4.97904932582352
717,nBag_50_nFeat_2_nInsPerBag_5,2,8,-2.4322869275098573
718,nBag_50_nFeat_2_nInsPerBag_5,2,9,-6.660296995510534
719,nBag_50_nFeat_2_nInsPerBag_5,2,10,14.984246330110992
720,nBag_50_nFeat_2_nInsPerBag_5,3,1,-1.1566386332545702
721,nBag_50_nFeat_2_nInsPerBag_5,3,2,-1.5524881702585724
722,nBag_50_nFeat_2_nInsPerBag_5,3,3,-36.20994024986415
723,nBag_50_nFeat_2_nInsPerBag_5,3,4,-2.080006566478129
724,nBag_50_nFeat_2_nInsPerBag_5,3,5,-3.415066981875493
725,nBag_50_nFeat_2_nInsPerBag_5,3,6,2.482607937369196
726,nBag_50_nFeat_2_nInsPerBag_5,3,7,17.545064769202703
727,nBag_50_nFeat_2_nInsPerBag_5,3,8,1.4020414042885958
728,nBag_50_nFeat_2_nInsPerBag_5,3,9,1354.8928571429701
729,nBag_50_nFeat_2_nInsPerBag_5,3,10,1.0296386520503453
730,nBag_50_nFeat_2_nInsPerBag_5,4,1,79.18160597572383
731,nBag_50_nFeat_2_nInsPerBag_5,4,2,2.291666666666667
732,nBag_50_nFeat_2_nInsPerBag_5,4,3,-2.194988865130557
733,nBag_50_nFeat_2_nInsPerBag_5,4,4,1.2675376547523678
734,nBag_50_nFeat_2_nInsPerBag_5,4,5,2.8034971582866977
